Nombre Departamento;Nombre Municipio;Longitud;Latitud
CÓRDOBA;CHINÚ;-75,3997215182;9,10529229865
CÓRDOBA;CIÉNAGA DE ORO;-75,6207853009;8,87550305273
CÓRDOBA;COTORRA;-75,7991480544;9,03708855987
CÓRDOBA;LA APARTADA;-75,3357616802;8,04990063857
CÓRDOBA;LORICA;-75,8160972268;9,2407803614
CÓRDOBA;LOS CÓRDOBAS;-76,3551906966;8,89216246089
CÓRDOBA;MOMIL;-75,6779588318;9,24071061295
CÓRDOBA;MONTELÍBANO;-75,4168167918;7,97377871713
CÓRDOBA;MOÑITOS;-76,1293957384;9,24527627335
CÓRDOBA;PLANETA RICA;-75,5832417103;8,40820221055
CÓRDOBA;PUEBLO NUEVO;-75,5079697769;8,50400390305
CÓRDOBA;PUERTO ESCONDIDO;-76,2604107447;9,00537056386
CÓRDOBA;PUERTO LIBERTADOR;-75,6718011007;7,88883325281
CÓRDOBA;PURÍSIMA DE LA CONCEPCIÓN;-75,7248856036;9,23929988718
CÓRDOBA;SAHAGÚN;-75,4459201696;8,94312756605
CÓRDOBA;SAN ANDRÉS DE SOTAVENTO;-75,5088929562;9,14515876439
CÓRDOBA;SAN ANTERO;-75,7607741431;9,37621656532
CÓRDOBA;SAN BERNARDO DEL VIENTO;-75,9547986436;9,35228972856
CÓRDOBA;SAN CARLOS;-75,698841723;8,7991072141
CÓRDOBA;SAN JOSÉ DE URÉ;-75,5331291795;7,78718605251
CÓRDOBA;SAN PELAYO;-75,8351254915;8,95800878711
CÓRDOBA;TIERRALTA;-76,0596965689;8,17037997285
CÓRDOBA;TUCHÍN;-75,5538706654;9,18656992554
CÓRDOBA;VALENCIA;-76,150720786;8,25501643828
CUNDINAMARCA;AGUA DE DIOS;-74,6692192503;4,37531467846
CUNDINAMARCA;ALBÁN;-74,4382648986;4,87802613952
CUNDINAMARCA;ANAPOIMA;-74,5285181395;4,562955419
CUNDINAMARCA;ANOLAIMA;-74,4638356057;4,76169908987
CUNDINAMARCA;ARBELÁEZ;-74,4148233831;4,27248220101
CUNDINAMARCA;BELTRÁN;-74,7418022426;4,80281214522
CUNDINAMARCA;BITUIMA;-74,5396180099;4,87224216957
CUNDINAMARCA;BOJACÁ;-74,3445936942;4,73720453576
CUNDINAMARCA;CABRERA;-74,4845451143;3,98514461399
CUNDINAMARCA;CACHIPAY;-74,4357007521;4,73095518422
CUNDINAMARCA;CAJICÁ;-74,0234537112;4,92081005268
CUNDINAMARCA;CAPARRAPÍ;-74,4911179964;5,34794115431
CUNDINAMARCA;CÁQUEZA;-73,9464770211;4,4040950188
CUNDINAMARCA;CARMEN DE CARUPA;-73,901570514;5,34911594802
CUNDINAMARCA;CHAGUANÍ;-74,5934553124;4,9489152926
CUNDINAMARCA;CHÍA;-74,0503469604;4,86606490054
CUNDINAMARCA;CHIPAQUE;-74,0448735948;4,44267057023
CUNDINAMARCA;CHOACHÍ;-73,9228969985;4,52704366102
CUNDINAMARCA;CHOCONTÁ;-73,6835259612;5,14522357379
CUNDINAMARCA;COGUA;-73,9784922543;5,06184103042
CUNDINAMARCA;COTA;-74,1027271672;4,81298461
CUNDINAMARCA;CUCUNUBÁ;-73,7662193049;5,24976706731
CUNDINAMARCA;EL COLEGIO;-74,4426667684;4,57835941509
CUNDINAMARCA;EL PEÑÓN;-74,2901958765;5,24882650548
CUNDINAMARCA;EL ROSAL;-74,2630068618;4,85053609442
CUNDINAMARCA;FACATATIVÁ;-74,3502169563;4,81303164667
CUNDINAMARCA;FÓMEQUE;-73,8925231;4,48547472611
CUNDINAMARCA;FOSCA;-73,9390162392;4,33910044417
CUNDINAMARCA;FUNZA;-74,2014894559;4,71038172914
CUNDINAMARCA;FÚQUENE;-73,7958567831;5,40403277371
CUNDINAMARCA;FUSAGASUGÁ;-74,3754601635;4,33667468248
CUNDINAMARCA;GACHALÁ;-73,5201588297;4,69357747191
CUNDINAMARCA;GACHANCIPÁ;-73,8734668101;4,99091874874
CUNDINAMARCA;GACHETÁ;-73,6363761477;4,81641129086
CUNDINAMARCA;GAMA;-73,6110316368;4,76334094534
CUNDINAMARCA;GIRARDOT;-74,7977961492;4,31307939531
CUNDINAMARCA;GRANADA;-74,3507638172;4,51976536572
CUNDINAMARCA;GUACHETÁ;-73,6870945845;5,38374153344
CUNDINAMARCA;GUADUAS;-74,6029553866;5,07187008998
CUNDINAMARCA;GUASCA;-73,8771423949;4,86671913331
CUNDINAMARCA;GUATAQUÍ;-74,7899684165;4,5174185796
CUNDINAMARCA;GUATAVITA;-73,8329037894;4,93513630968
CUNDINAMARCA;GUAYABAL DE SÍQUIMA;-74,4674372775;4,87796944798
CUNDINAMARCA;GUAYABETAL;-73,8150933246;4,21529724505
CUNDINAMARCA;GUTIÉRREZ;-74,0030457779;4,25467590551
CUNDINAMARCA;JERUSALÉN;-74,6954162724;4,56230969976
CUNDINAMARCA;JUNÍN;-73,6629251148;4,79038167706
CUNDINAMARCA;LA CALERA;-73,967966495;4,72138578652
CUNDINAMARCA;LA MESA;-74,4615492187;4,63104312817
CUNDINAMARCA;LA PALMA;-74,3910209321;5,35881843551
CUNDINAMARCA;LA PEÑA;-74,3940946971;5,19896214326
CUNDINAMARCA;LA VEGA;-74,331153833;4,993079959
CUNDINAMARCA;LENGUAZAQUE;-73,7114939184;5,30614737724
CUNDINAMARCA;MACHETÁ;-73,6083234775;5,08019042488
CUNDINAMARCA;MADRID;-74,2637266314;4,73273240481
CUNDINAMARCA;MANTA;-73,5404981602;5,00905719083
CUNDINAMARCA;MEDINA;-73,3491229581;4,50661521497
CUNDINAMARCA;MOSQUERA;-74,2193416046;4,70701024824
CUNDINAMARCA;NARIÑO;-74,8247329958;4,39983661649
CUNDINAMARCA;NEMOCÓN;-73,8778894768;5,0687018248
CUNDINAMARCA;NILO;-74,6199683585;4,30580601104
CUNDINAMARCA;NIMAIMA;-74,3860115955;5,12602571317
CUNDINAMARCA;NOCAIMA;-74,3791125286;5,06946324832
CUNDINAMARCA;VENECIA;-74,4781884861;4,0889533173
CUNDINAMARCA;PACHO;-74,156116064;5,13694532224
CUNDINAMARCA;PAIME;-74,1522155939;5,37048460317
CUNDINAMARCA;PANDI;-74,4866421835;4,19039063967
CUNDINAMARCA;PARATEBUENO;-73,2128246502;4,37483210325
CUNDINAMARCA;PASCA;-74,3024837134;4,30905937901
CUNDINAMARCA;PUERTO SALGAR;-74,6537031753;5,46542650967
CUNDINAMARCA;PULÍ;-74,7144742699;4,68179462875
CUNDINAMARCA;QUEBRADANEGRA;-74,4801450411;5,11806886067
CUNDINAMARCA;QUETAME;-73,863113968;4,32982614634
CUNDINAMARCA;QUIPILE;-74,5337016265;4,74480125713
CUNDINAMARCA;APULO;-74,5938056203;4,52034489324
CUNDINAMARCA;RICAURTE;-74,7728657999;4,28211362022
CUNDINAMARCA;SAN ANTONIO DEL TEQUENDAMA;-74,3514505895;4,61613464307
CUNDINAMARCA;SAN BERNARDO;-74,422961919;4,1794285861
CUNDINAMARCA;SAN CAYETANO;-74,0247543795;5,33293676886
CUNDINAMARCA;SAN FRANCISCO;-74,2896710065;4,97291953172
CUNDINAMARCA;SAN JUAN DE RIOSECO;-74,6219134166;4,84757915971
CUNDINAMARCA;SASAIMA;-74,4326283935;4,96216463559
CUNDINAMARCA;SESQUILÉ;-73,7961289492;5,04472822375
CUNDINAMARCA;SIBATÉ;-74,2578772349;4,49261081381
CUNDINAMARCA;SILVANIA;-74,4055246172;4,3819448056
CUNDINAMARCA;SIMIJACA;-73,8503228188;5,5054287938
CUNDINAMARCA;SOACHA;-74,2154309452;4,57939176705
CUNDINAMARCA;SOPÓ;-73,9433295095;4,91539965901
CUNDINAMARCA;SUBACHOQUE;-74,1727096099;4,92907887681
CUNDINAMARCA;SUESCA;-73,7982887059;5,1035175118
CUNDINAMARCA;SUPATÁ;-74,2354038495;5,06161647674
CUNDINAMARCA;SUSA;-73,8140048231;5,45486633706
CUNDINAMARCA;SUTATAUSA;-73,853153077;5,24748742315
CUNDINAMARCA;TABIO;-74,0961796864;4,91720363832
CUNDINAMARCA;TAUSA;-73,8864782256;5,19655208391
CUNDINAMARCA;TENA;-74,3895411831;4,65532786239
CUNDINAMARCA;TENJO;-74,1439551406;4,87195981007
CUNDINAMARCA;TIBACUY;-74,4526612198;4,34859760533
CUNDINAMARCA;TIBIRITA;-73,5045147407;5,05227733692
CUNDINAMARCA;TOCAIMA;-74,6363056249;4,45927226504
CUNDINAMARCA;TOCANCIPÁ;-73,9120940816;4,96478385194
CUNDINAMARCA;TOPAIPÍ;-74,3006326154;5,33622359875
CUNDINAMARCA;UBALÁ;-73,5315000926;4,74752288166
CUNDINAMARCA;UBAQUE;-73,9334633747;4,4837999031
CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATÉ;-73,814345661;5,30754135963
CUNDINAMARCA;UNE;-74,0251807261;4,40245072334
CUNDINAMARCA;ÚTICA;-74,4831194836;5,19058902078
CUNDINAMARCA;VERGARA;-74,3463679542;5,11730960751
CUNDINAMARCA;VIANÍ;-74,5613311936;4,87520248858
CUNDINAMARCA;VILLAGÓMEZ;-74,1951478206;5,27302546567
CUNDINAMARCA;VILLAPINZÓN;-73,5953530971;5,2164390104
CUNDINAMARCA;VILLETA;-74,4697042298;5,01279238093
CUNDINAMARCA;VIOTÁ;-74,5231620222;4,43935379121
CUNDINAMARCA;YACOPÍ;-74,3380248611;5,45928242265
CUNDINAMARCA;ZIPACÓN;-74,3795933564;4,75992897105
CUNDINAMARCA;ZIPAQUIRÁ;-73,9944757558;5,02547142431
CHOCÓ;QUIBDÓ;-76,6383968965;5,68099642356
CHOCÓ;ACANDÍ;-77,2800957148;8,51140193491
CHOCÓ;ALTO BAUDÓ;-76,9743941367;5,51630698233
CHOCÓ;ATRATO;-76,6365334497;5,53082848038
CHOCÓ;BAGADÓ;-76,4152936715;5,41055568413
CHOCÓ;BAHÍA SOLANO;-77,4020347686;6,22210938552
CHOCÓ;BAJO BAUDÓ;-77,3654122009;4,95462720339
CHOCÓ;BOJAYÁ;-76,883465791;6,556244573
CHOCÓ;EL CANTÓN DEL SAN PABLO;-76,726851998;5,33533455707
CHOCÓ;CARMEN DEL DARIÉN;-76,9707219132;7,15815746442
CHOCÓ;CÉRTEGUI;-76,6080268196;5,37158958934
CHOCÓ;CONDOTO;-76,6506792768;5,09100466095
CHOCÓ;EL CARMEN DE ATRATO;-76,1422304494;5,89975011243
CHOCÓ;EL LITORAL DEL SAN JUAN;-77,3633542391;4,25949242052
CHOCÓ;ISTMINA;-76,6851798282;5,15394631811
CHOCÓ;JURADÓ;-77,7627510362;7,10361916064
CHOCÓ;LLORÓ;-76,5450652111;5,49791739086
CHOCÓ;MEDIO ATRATO;-76,7824110519;5,99483377021
CHOCÓ;MEDIO BAUDÓ;-76,9496054043;5,1935609214
CHOCÓ;MEDIO SAN JUAN;-76,6933579115;5,10024096182
CHOCÓ;NÓVITA;-76,609467281;4,95606296389
CHOCÓ;NUQUÍ;-77,265866996;5,70952628172
CHOCÓ;RÍO IRÓ;-76,4729254478;5,18630155772
CHOCÓ;RÍO QUITO;-76,7410079656;5,48372631532
CHOCÓ;RIOSUCIO;-77,1131097247;7,43663369807
CHOCÓ;SAN JOSÉ DEL PALMAR;-76,232848825;4,89759308
CHOCÓ;SIPÍ;-76,6444041851;4,65120437592
CHOCÓ;TADÓ;-76,5584839714;5,26482627108
CHOCÓ;UNGUÍA;-77,0925373837;8,04406133438
CHOCÓ;UNIÓN PANAMERICANA;-76,6284048865;5,28109603952
HUILA;NEIVA;-75,2777314808;2,93555887476
HUILA;ACEVEDO;-75,8885349597;1,80526386823
HUILA;AGRADO;-75,7719044253;2,259730156
HUILA;AIPE;-75,2390312259;3,22359766887
HUILA;ALGECIRAS;-75,3153713579;2,52244696827
HUILA;ALTAMIRA;-75,7883602228;2,06371185583
HUILA;BARAYA;-75,0544887925;3,15255100755
HUILA;CAMPOALEGRE;-75,325759412;2,6868370205
HUILA;COLOMBIA;-74,8028152505;3,37697664839
HUILA;ELÍAS;-75,9380188082;2,01270035981
HUILA;GARZÓN;-75,6270510273;2,1964533881
HUILA;GIGANTE;-75,5476811212;2,38403102318
HUILA;GUADALUPE;-75,7570381788;2,0241600111
HUILA;HOBO;-75,4477305142;2,58082594244
HUILA;ÍQUIRA;-75,6345024698;2,64935228705
HUILA;ISNOS;-76,2176399095;1,92947064584
HUILA;LA ARGENTINA;-75,9797673085;2,19824600615
HUILA;LA PLATA;-75,8914521307;2,3896474978
HUILA;NÁTAGA;-75,8087812875;2,54535125354
HUILA;OPORAPA;-75,9951786162;2,02505692943
HUILA;PAICOL;-75,7729935935;2,44954939456
HUILA;PALERMO;-75,4348239701;2,88937485898
HUILA;PALESTINA;-76,1330745868;1,72344447572
HUILA;PITAL;-75,8040001118;2,26668106868
HUILA;PITALITO;-76,0490044984;1,85297434352
HUILA;RIVERA;-75,258550208;2,77757018071
HUILA;SALADOBLANCO;-76,0447691689;1,99319375367
HUILA;SAN AGUSTÍN;-76,2703587983;1,8810855128
HUILA;SANTA MARÍA;-75,5861244534;2,93974915231
HUILA;SUAZA;-75,7950572711;1,97584502137
HUILA;TARQUI;-75,8235763181;2,11132341997
HUILA;TESALIA;-75,7298384859;2,48605278998
HUILA;TELLO;-75,1387731609;3,06753684585
HUILA;TERUEL;-75,5670364688;2,74097042738
HUILA;TIMANÁ;-75,9320853384;1,97422503882
HUILA;VILLAVIEJA;-75,2171038079;3,21883156581
HUILA;YAGUARÁ;-75,5180231181;2,66469363692
LA GUAJIRA;RIOHACHA;-72,9114873118;11,5287502128
LA GUAJIRA;ALBANIA;-72,6123282482;11,1516112258
LA GUAJIRA;BARRANCAS;-72,7935757813;10,9586657579
LA GUAJIRA;DIBULLA;-73,3076206855;11,2715687878
LA GUAJIRA;DISTRACCIÓN;-72,8873913777;10,8984720802
LA GUAJIRA;EL MOLINO;-72,9267422648;10,6535029819
LA GUAJIRA;FONSECA;-72,8462546857;10,8866535788
LA GUAJIRA;HATONUEVO;-72,7590172472;11,0687421081
LA GUAJIRA;LA JAGUA DEL PILAR;-73,0725613221;10,5116713993
LA GUAJIRA;MAICAO;-72,2419044542;11,3783279454
LA GUAJIRA;MANAURE;-72,4395863069;11,7739428149
LA GUAJIRA;SAN JUAN DEL CESAR;-73,0005931272;10,7695782636
LA GUAJIRA;URIBIA;-72,2647599261;11,7146470766
LA GUAJIRA;URUMITA;-73,0125081065;10,5601686746
LA GUAJIRA;VILLANUEVA;-72,9776225919;10,6088113359
MAGDALENA;SANTA MARTA;-74,2002109893;11,2047725963
MAGDALENA;ALGARROBO;-74,061131388;10,1880372898
MAGDALENA;ARACATACA;-74,1867609537;10,5897988592
MAGDALENA;ARIGUANÍ;-74,2364991914;9,84705461368
MAGDALENA;CERRO DE SAN ANTONIO;-74,8684730704;10,3256533075
MAGDALENA;CHIVOLO;-74,6231370766;10,0268400946
MAGDALENA;CIÉNAGA;-74,2412855651;11,0066586077
MAGDALENA;CONCORDIA;-74,833031377;10,2573102662
MAGDALENA;EL BANCO;-73,9742847149;9,0087359751
MAGDALENA;EL PIÑÓN;-74,8232919445;10,4030943537
MAGDALENA;EL RETÉN;-74,2684546741;10,6106681998
MAGDALENA;FUNDACIÓN;-74,1913417387;10,5140917977
MAGDALENA;GUAMAL;-74,2236997384;9,14438638111
MAGDALENA;NUEVA GRANADA;-74,392235318;9,80154812175
MAGDALENA;PEDRAZA;-74,9154587828;10,1882048875
MAGDALENA;PIJIÑO DEL CARMEN;-74,4582175584;9,33195248638
MAGDALENA;PIVIJAY;-74,6135180767;10,4606939662
MAGDALENA;PLATO;-74,784684214;9,79677054749
MAGDALENA;PUEBLOVIEJO;-74,2824768666;10,9948385981
MAGDALENA;REMOLINO;-74,716139312;10,7021709717
MAGDALENA;SABANAS DE SAN ÁNGEL;-74,2139389889;10,0325378237
MAGDALENA;SALAMINA;-74,7941894058;10,4912293928
MAGDALENA;SAN SEBASTIÁN DE BUENAVISTA;-74,3516789515;9,24078172832
MAGDALENA;SAN ZENÓN;-74,4989888678;9,24506385456
MAGDALENA;SANTA ANA;-74,5668440377;9,32429335632
MAGDALENA;SANTA BÁRBARA DE PINTO;-74,7046839218;9,4322584701
MAGDALENA;SITIONUEVO;-74,7201694573;10,775407167
MAGDALENA;TENERIFE;-74,8607737651;9,8977882091
MAGDALENA;ZAPAYÁN;-74,7168957306;10,1683144095
MAGDALENA;ZONA BANANERA;-74,1400846875;10,7630254626
META;VILLAVICENCIO;-73,624562528;4,1238593011
META;ACACÍAS;-73,7659360698;3,99012009704
META;BARRANCA DE UPÍA;-72,9632757114;4,56720152053
META;CABUYARO;-72,7919811358;4,28592465004
META;CASTILLA LA NUEVA;-73,6881308587;3,82804244894
META;CUBARRAL;-73,8377386881;3,79361967387
META;CUMARAL;-73,4861069057;4,26953744789
META;EL CALVARIO;-73,7133268969;4,35261856617
META;EL CASTILLO;-73,7940123336;3,56383333473
META;EL DORADO;-73,8350177222;3,7399977854
META;FUENTEDEORO;-73,6179805402;3,46287020088
META;GRANADA;-73,7057158517;3,5466952856
META;GUAMAL;-73,7699625676;3,88014002777
META;MAPIRIPÁN;-72,1356448716;2,89643885969
META;MESETAS;-74,0443712626;3,38325958558
META;LA MACARENA;-73,7870674795;2,17821444079
META;URIBE;-74,3515437091;3,23965331351
META;LEJANÍAS;-74,0231951223;3,52474093193
META;PUERTO CONCORDIA;-72,7600452582;2,62308359227
META;PUERTO GAITÁN;-72,083078729;4,314485152
META;PUERTO LÓPEZ;-72,9574366102;4,09340699377
META;PUERTO LLERAS;-73,3738481508;3,27211893514
META;PUERTO RICO;-73,2065146907;2,93974329234
META;RESTREPO;-73,5646064827;4,26072972714
META;SAN CARLOS DE GUAROA;-73,2414110088;3,71053695717
META;SAN JUAN DE ARAMA;-73,8758311729;3,37372791392
META;SAN JUANITO;-73,6767015182;4,45818278703
META;SAN MARTÍN;-73,6956173593;3,70188012803
META;VISTAHERMOSA;-73,7510280336;3,1256671671
NARIÑO;PASTO;-77,27877597;1,21245507293
NARIÑO;ALBÁN;-77,0807152293;1,47496804045
NARIÑO;ALDANA;-77,7003576715;0,882181786542
NARIÑO;ANCUYÁ;-77,5145167557;1,2633075786
NARIÑO;ARBOLEDA;-77,1353971483;1,50354352592
NARIÑO;BARBACOAS;-78,1375768702;1,67144343524
NARIÑO;BELÉN;-77,0156674722;1,59563639683
NARIÑO;BUESACO;-77,1564755847;1,38144599558
NARIÑO;COLÓN;-77,0197774382;1,64387397047
NARIÑO;CONSACÁ;-77,4657291646;1,20762916553
NARIÑO;CONTADERO;-77,5494126615;0,910459437261
NARIÑO;CÓRDOBA;-77,5178993163;0,854572506919
NARIÑO;CUASPÚD;-77,7289485108;0,862979644125
NARIÑO;CUMBAL;-77,7922761776;0,906185196967
NARIÑO;CUMBITARA;-77,5781428707;1,6468385371
NARIÑO;CHACHAGÜÍ;-77,2816959;1,36032207453
NARIÑO;EL CHARCO;-78,1095349747;2,48008913955
NARIÑO;EL PEÑOL;-77,4385211287;1,45356662393
NARIÑO;EL ROSARIO;-77,334167969;1,74529986473
NARIÑO;EL TABLÓN DE GÓMEZ;-77,0967278598;1,42704940171
NARIÑO;EL TAMBO;-77,3902057813;1,4076491661
NARIÑO;FUNES;-77,4489750806;1,00113044411
NARIÑO;GUACHUCAL;-77,7315945908;0,959739983939
NARIÑO;GUAITARILLA;-77,5496855022;1,12963027843
NARIÑO;GUALMATÁN;-77,5686640969;0,919672117789
NARIÑO;ILES;-77,5209761227;0,969202404611
NARIÑO;IMUÉS;-77,4961681198;1,05513327782
NARIÑO;IPIALES;-77,6463999012;0,827735060636
NARIÑO;LA CRUZ;-76,9705345817;1,60134086722
NARIÑO;LA FLORIDA;-77,406436071;1,299192798
NARIÑO;LA LLANADA;-77,5807206702;1,47264363566
NARIÑO;LA TOLA;-78,1903918916;2,3982099715
NARIÑO;LA UNIÓN;-77,1311540017;1,60025484037
NARIÑO;LEIVA;-77,3062024933;1,93451165112
NARIÑO;LINARES;-77,5237925292;1,35078991287
NARIÑO;LOS ANDES;-77,5213314727;1,49454575815
NARIÑO;MAGÜÍ;-78,1810627951;1,76531109836
NARIÑO;MALLAMA;-77,864427399;1,14083809331
NARIÑO;MOSQUERA;-78,4529721975;2,5071274382
NARIÑO;NARIÑO;-77,3579742048;1,28897586144
NARIÑO;OLAYA HERRERA;-78,3256184482;2,34758357978
NARIÑO;OSPINA;-77,5660692089;1,05849067089
NARIÑO;FRANCISCO PIZARRO;-78,6581805636;2,04081311248
NARIÑO;POLICARPA;-77,458755671;1,62734987378
NARIÑO;POTOSÍ;-77,5727915178;0,806342052071
NARIÑO;PROVIDENCIA;-77,596587745;1,2376869879
NARIÑO;PUERRES;-77,5042106322;0,885125369631
NARIÑO;PUPIALES;-77,63350443;0,867138527
NARIÑO;RICAURTE;-77,9954468866;1,21293165479
NARIÑO;ROBERTO PAYÁN;-78,245659499;1,69774383269
NARIÑO;SAMANIEGO;-77,5944553745;1,33535141458
NARIÑO;SANDONÁ;-77,4730451357;1,28314414356
NARIÑO;SAN BERNARDO;-77,0475260871;1,51370439814
NARIÑO;SAN LORENZO;-77,2152397164;1,50333968093
NARIÑO;SAN PABLO;-77,0139256051;1,66942879125
NARIÑO;SAN PEDRO DE CARTAGO;-77,1194170341;1,55148084166
NARIÑO;SANTA BÁRBARA;-77,9797848955;2,44966434759
NARIÑO;SANTACRUZ;-77,6770220621;1,22198253409
NARIÑO;SAPUYES;-77,6202980414;1,03752383941
NARIÑO;TAMINANGO;-77,2802201494;1,57004727576
NARIÑO;TANGUA;-77,3926919626;1,0948780282
NARIÑO;SAN ANDRÉS DE TUMACO;-78,7638397247;1,80712244418
NARIÑO;TÚQUERRES;-77,6168833378;1,08519299564
NARIÑO;YACUANQUER;-77,4004765826;1,11579938415
NORTE DE SANTANDER;CÚCUTA;-72,5080651202;7,90558402069
NORTE DE SANTANDER;ÁBREGO;-73,2217345921;8,08178182803
NORTE DE SANTANDER;ARBOLEDAS;-72,7988785326;7,64297110663
NORTE DE SANTANDER;BOCHALEMA;-72,6470372457;7,61216882308
NORTE DE SANTANDER;BUCARASICA;-72,8679545898;8,04116298794
NORTE DE SANTANDER;CÁCOTA;-72,6420639099;7,26870600207
NORTE DE SANTANDER;CÁCHIRA;-73,0487542769;7,74089485038
NORTE DE SANTANDER;CHINÁCOTA;-72,601158456;7,60295918667
NORTE DE SANTANDER;CHITAGÁ;-72,665435191;7,1381248415
NORTE DE SANTANDER;CONVENCIÓN;-73,3372098547;8,47037222338
NORTE DE SANTANDER;CUCUTILLA;-72,7725742725;7,53899847059
NORTE DE SANTANDER;DURANIA;-72,6586018005;7,71477918347
NORTE DE SANTANDER;EL CARMEN;-73,4467003188;8,51059912297
NORTE DE SANTANDER;EL TARRA;-73,0948482229;8,57676937385
NORTE DE SANTANDER;EL ZULIA;-72,6046120661;7,93817417215
NORTE DE SANTANDER;GRAMALOTE;0,;0,
NORTE DE SANTANDER;HACARÍ;-73,1459704225;8,32170628125
NORTE DE SANTANDER;HERRÁN;-72,4835192832;7,50654351972
NORTE DE SANTANDER;LABATECA;-72,4958768009;7,29833227871
NORTE DE SANTANDER;LA ESPERANZA;-73,3278977166;7,63999106968
NORTE DE SANTANDER;LA PLAYA;-73,2386418368;8,21263296004
NORTE DE SANTANDER;LOS PATIOS;-72,5057141873;7,83324937685
NORTE DE SANTANDER;LOURDES;-72,8323786178;7,94542916211
NORTE DE SANTANDER;MUTISCUA;-72,7471428991;7,30027741166
NORTE DE SANTANDER;OCAÑA;-73,355814925;8,24746216282
NORTE DE SANTANDER;PAMPLONA;-72,64768472;7,37284757284
NORTE DE SANTANDER;PAMPLONITA;-72,6392033235;7,43674631412
NORTE DE SANTANDER;PUERTO SANTANDER;-72,4103128587;8,36094479506
NORTE DE SANTANDER;RAGONVALIA;-72,4767028257;7,57786103871
NORTE DE SANTANDER;SALAZAR;-72,8131235511;7,77367069702
NORTE DE SANTANDER;SAN CALIXTO;-73,2085273768;8,40242190738
NORTE DE SANTANDER;SAN CAYETANO;-72,6254110291;7,87553332058
NORTE DE SANTANDER;SANTIAGO;-72,7162440314;7,86567709707
NORTE DE SANTANDER;SARDINATA;-72,8007580493;8,08202065536
NORTE DE SANTANDER;SILOS;-72,7570633326;7,20479131268
NORTE DE SANTANDER;TEORAMA;-73,287073938;8,43812602697
NORTE DE SANTANDER;TIBÚ;-72,7342132578;8,63899279345
NORTE DE SANTANDER;TOLEDO;-72,4819073532;7,30770174274
NORTE DE SANTANDER;VILLA CARO;-72,9736512466;7,91428193861
NORTE DE SANTANDER;VILLA DEL ROSARIO;-72,4700680064;7,84748634411
QUINDÍO;ARMENIA;-75,6807545438;4,535987208
QUINDÍO;BUENAVISTA;-75,7395664635;4,36002504159
QUINDÍO;CALARCÁ;-75,6455330683;4,52148797904
QUINDÍO;CIRCASIA;-75,6365262734;4,61779473259
QUINDÍO;CÓRDOBA;-75,6878697204;4,39248649385
QUINDÍO;FILANDIA;-75,6586823883;4,67414703386
QUINDÍO;GÉNOVA;-75,790631528;4,20651089858
QUINDÍO;LA TEBAIDA;-75,786460159;4,45365278508
QUINDÍO;MONTENEGRO;-75,7498287033;4,56505578418
QUINDÍO;PIJAO;-75,7033166279;4,33504179687
QUINDÍO;QUIMBAYA;-75,7650742652;4,62438412181
QUINDÍO;SALENTO;-75,5708458112;4,63715372291
RISARALDA;PEREIRA;-75,7190152322;4,80532287092
RISARALDA;APÍA;-75,942359483;5,10652456009
RISARALDA;BALBOA;-75,9586806381;4,94900740381
RISARALDA;BELÉN DE UMBRÍA;-75,868216089;5,20064515187
RISARALDA;DOSQUEBRADAS;-75,6761693197;4,83402887527
RISARALDA;GUÁTICA;-75,7990077966;5,31536038013
RISARALDA;LA CELIA;-76,0030868756;5,00286711372
RISARALDA;LA VIRGINIA;-75,8802026174;4,89654777308
RISARALDA;MARSELLA;-75,7385816147;4,93556204249
RISARALDA;MISTRATÓ;-75,8828627404;5,29706285959
RISARALDA;PUEBLO RICO;-76,0306678019;5,22191328206
RISARALDA;QUINCHÍA;-75,7304104711;5,34044152422
RISARALDA;SANTA ROSA DE CABAL;-75,6234918103;4,87640374593
RISARALDA;SANTUARIO;-75,9645220611;5,07493802723
SANTANDER;BUCARAMANGA;-73,1325976221;7,11626842734
SANTANDER;AGUADA;-73,5232262196;6,16224498637
SANTANDER;ALBANIA;-73,9140635028;5,7589853512
SANTANDER;ARATOCA;-73,0178497692;6,694438882
SANTANDER;BARBOSA;-73,6159986977;5,93261018035
SANTANDER;BARICHARA;-73,2230998455;6,63423130708
SANTANDER;BARRANCABERMEJA;-73,8499567312;7,06496573153
SANTANDER;BETULIA;-73,2836713462;6,89952350256
SANTANDER;BOLÍVAR;-73,7713434117;5,98895175043
SANTANDER;CABRERA;-73,2465030679;6,59226462461
SANTANDER;CALIFORNIA;-72,9463686609;7,34788166378
SANTANDER;CAPITANEJO;-72,6954661576;6,52741643996
SANTANDER;CARCASÍ;-72,627083427;6,6287276598
SANTANDER;CEPITÁ;-72,9735370615;6,75351236838
SANTANDER;CERRITO;-72,6950486627;6,84027556538
SANTANDER;CHARALÁ;-73,1468716584;6,28434433944
SANTANDER;CHARTA;-72,9687942408;7,28081908866
SANTANDER;CHIMA;-73,3737319916;6,34435038365
SANTANDER;CHIPATÁ;-73,6371138841;6,06252035758
SANTANDER;CIMITARRA;-73,9525715248;6,32063022524
SANTANDER;CONCEPCIÓN;-72,694595635;6,76883643116
SANTANDER;CONFINES;-73,2405558524;6,35733168284
SANTANDER;CONTRATACIÓN;-73,4744250645;6,29055860254
SANTANDER;COROMORO;-73,0408156038;6,29499521987
